Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
52	49.812500	41.729167	3875.020833	2876.770833	10020.625000	7871.708333	445363.791667	351675.625000	141986.395833	111836.979167
53	49.354167	41.520833	3842.583333	2846.500000	9940.354167	7808.104167	442316.145833	349207.312500	140838.437500	110947.604167
54	49.625000	40.791667	3849.020833	2849.520833	9928.520833	7787.270833	440380.958333	347421.708333	140196.020833	110277.520833
55	49.312500	41.729167	3851.916667	2866.000000	9963.812500	7827.729167	440013.229167	347766.479167	139618.895833	110162.229167
56	48.916667	40.500000	3848.937500	2856.354167	9950.645833	7810.812500	439791.687500	347279.520833	139568.729167	109951.395833
57	49.000000	40.583333	3846.729167	2861.229167	9935.750000	7807.750000	440077.458333	347390.208333	139800.604167	110069.104167
58	49.583333	41.666667	3858.729167	2863.812500	9974.125000	7831.625000	441228.979167	348231.979167	139610.229167	109907.312500
59	49.812500	41.729167	3831.166667	2847.916667	9954.708333	7807.875000	443529.979167	350067.395833	141520.062500	111427.479167
5	48.979167	40.979167	3862.604167	2862.437500	9975.541667	7834.375000	441350.937500	348094.104167	140550.375000	110596.125000
60	49.812500	41.479167	3827.104167	2840.854167	9874.458333	7761.291667	442917.791667	349592.708333	141548.270833	111450.687500
61	49.604167	41.187500	3789.604167	2810.354167	9855.187500	7731.687500	440098.000000	347491.416667	140709.145833	110832.979167
62	48.229167	41.145833	3812.208333	2839.708333	9816.416667	7747.666667	437866.645833	346843.062500	140184.500000	110642.250000
63	49.625000	41.291667	3828.312500	2847.395833	9902.187500	7810.354167	438898.812500	347204.062500	139361.500000	110041.250000
64	49.562500	41.729167	3836.354167	2855.187500	9886.166667	7789.500000	439529.291667	347559.958333	140189.833333	110508.750000
65	49.375000	40.208333	3827.645833	2836.645833	9888.104167	7765.520833	441101.750000	348303.833333	141319.916667	111289.166667
66	49.812500	41.645833	3865.625000	2872.708333	9985.250000	7845.000000	444255.291667	350916.541667	141818.604167	111725.687500
67	49.187500	41.020833	3848.145833	2854.645833	9954.708333	7806.875000	442170.541667	348839.208333	140715.833333	110713.750000
68	49.812500	41.562500	3838.750000	2851.416667	9929.333333	7802.916667	440611.166667	347766.166667	140222.479167	110368.645833
69	49.812500	41.729167	3853.666667	2859.333333	9961.354167	7826.604167	440449.208333	347589.958333	139937.875000	110143.875000
6	48.562500	41.312500	3804.458333	2823.708333	9869.291667	7746.875000	439875.666667	347315.666667	141009.020833	111070.520833
70	49.354167	41.604167	3839.395833	2855.395833	9944.500000	7811.333333	440110.979167	347102.479167	139122.041667	109369.041667
71	48.895833	41.229167	3844.083333	2861.000000	9937.020833	7807.437500	440495.520833	347873.187500	140527.583333	110683.333333
72	49.812500	41.729167	3853.645833	2862.479167	9962.270833	7832.270833	443550.229167	350201.979167	141529.062500	111479.812500
73	49.437500	41.520833	3855.041667	2861.541667	9956.145833	7812.645833	441926.041667	348814.875000	140861.312500	110890.562500
74	49.812500	41.395833	3858.083333	2860.416667	9955.062500	7821.395833	441311.125000	348110.375000	140347.645833	110394.062500
75	49.541667	40.708333	3842.583333	2855.000000	9941.291667	7802.375000	439869.625000	347273.625000	140118.166667	110387.916667
76	48.895833	41.562500	3831.708333	2844.875000	9870.208333	7769.791667	439273.604167	346971.354167	140906.416667	110984.916667
77	49.812500	41.729167	3848.625000	2860.291667	9928.041667	7791.458333	441111.000000	348312.583333	140924.875000	110994.541667
78	49.812500	41.729167	3860.437500	2861.687500	9986.312500	7846.312500	444782.395833	351199.062500	141917.687500	111772.687500
79	49.229167	41.729167	3846.437500	2857.020833	9955.604167	7824.604167	441642.562500	348612.479167	140586.708333	110676.375000
7	49.062500	40.895833	3824.354167	2837.270833	9890.354167	7765.187500	439272.666667	346940.833333	140197.104167	110461.854167
80	49.812500	41.562500	3831.562500	2845.479167	9930.520833	7795.604167	440334.229167	347573.229167	140208.395833	110385.729167
81	49.250000	41.416667	3831.145833	2848.479167	9938.270833	7813.270833	439950.875000	347759.041667	139377.875000	109959.625000
82	49.812500	41.729167	3862.083333	2868.666667	9971.000000	7833.666667	441331.458333	348467.541667	139952.562500	110229.395833
83	49.812500	41.729167	3858.333333	2862.666667	9980.854167	7839.354167	443306.354167	349949.604167	141197.062500	111157.145833
84	49.500000	40.833333	3826.104167	2831.020833	9916.020833	7785.270833	442617.854167	349271.854167	141344.979167	111294.062500
85	49.812500	41.062500	3830.958333	2848.125000	9939.375000	7804.458333	439946.354167	347369.854167	140345.937500	110487.854167
86	48.958333	41.375000	3857.250000	2865.500000	9954.145833	7829.062500	439797.562500	347636.479167	139997.604167	110350.937500
87	49.375000	40.625000	3837.625000	2836.125000	9922.729167	7799.062500	441251.937500	348376.687500	140876.354167	110922.520833
88	49.520833	41.520833	3870.854167	2875.187500	10009.750000	7865.500000	444470.104167	350901.937500	141768.937500	111612.187500
89	49.479167	41.229167	3845.500000	2847.833333	9922.645833	7785.479167	442438.854167	349168.937500	141248.041667	111221.875000
8	49.562500	41.229167	3845.520833	2860.937500	9948.895833	7812.479167	439732.229167	347472.729167	139889.770833	110265.687500
90	49.812500	41.729167	3831.229167	2841.729167	9872.250000	7751.166667	440519.541667	347621.875000	141283.625000	111261.458333
91	45.875000	40.291667	3682.854167	2733.520833	9707.625000	7611.875000	440944.291667	348111.708333	141706.625000	111617.791667
92	49.041667	41.125000	3776.312500	2814.645833	9840.562500	7730.562500	443154.270833	349812.354167	141733.770833	111635.354167
93	49.812500	41.395833	3837.166667	2847.500000	9927.520833	7791.937500	441823.375000	348655.041667	141159.687500	111181.520833
94	49.812500	41.645833	3841.625000	2846.041667	9909.812500	7794.312500	441009.250000	348293.166667	140663.333333	110803.083333
95	49.312500	40.812500	3784.625000	2812.041667	9776.083333	7702.500000	438739.312500	346766.062500	140542.208333	110803.625000
96	49.687500	41.020833	3840.083333	2847.083333	9892.812500	7774.812500	441439.458333	348500.541667	141090.125000	111161.125000
97	49.625000	41.458333	3838.604167	2841.937500	9876.083333	7710.166667	440674.125000	346762.625000	141346.229167	111162.645833
98	48.145833	40.562500	3831.000000	2839.333333	9886.750000	7756.666667	439776.666667	347070.500000	140385.208333	110508.208333
99	49.333333	41.416667	3851.666667	2856.083333	9931.833333	7801.250000	440776.270833	347967.687500	140247.729167	110473.312500
9	49.812500	41.729167	3841.708333	2854.291667	9904.500000	7775.500000	441007.416667	348208.583333	140216.291667	110493.625000
